SATISFACTION_LEVEL,LAST_EVALUATION,NUMBER_PROJECT,AVERAGE_MONTLY_HOURS,TIME_SPEND_COMPANY,WORK_ACCIDENT,QUIT_THE_COMPANY,PROMOTION_LAST_5YEARS,DEPARTMENTS,SALARY,EMPLOYEE_ID,ABSENTEEISM,JOB_ROLE,MANAGER_FEEDBACK_SCORE,REMOTE_WORK,ENGAGEMENT_SCORE
0.42,1.00,3.0,202,3.0,0.0,1,0,sales,medium,EMP00685,9,Sales Executive,2.6,1,0.34
0.65,0.71,4.0,186,2.0,0.0,0,0,IT,low,EMP10216,6,IT Support,6.9,0,0.67
0.67,0.64,3.0,203,2.0,1.0,0,0,technical,low,EMP10115,9,Software Engineer,5.6,1,0.62
0.73,0.81,5.0,173,3.0,0.0,0,0,marketing,low,EMP05810,1,Marketing Analyst,8.9,0,0.81
0.79,0.97,5.0,187,3.0,0.0,0,0,support,low,EMP03786,4,Customer Support,7.1,0,0.75
0.75,0.56,5.0,231,2.0,0.0,0,0,RandD,low,EMP10452,3,Research Scientist,8.1,1,0.78
0.10,0.80,6.0,292,4.0,0.0,1,0,sales,medium,EMP01699,13,Sales Executive,1.0,0,0.10
0.09,0.93,6.0,249,4.0,0.0,1,0,sales,low,EMP00762,16,Sales Executive,2.4,0,0.16
0.21,0.43,2.0,249,3.0,0.0,0,0,marketing,low,EMP10464,15,Marketing Analyst,1.9,0,0.20
0.77,0.53,5.0,256,3.0,0.0,0,0,accounting,medium,EMP09237,4,Financial Analyst,6.0,0,0.68
0.93,0.56,3.0,266,2.0,0.0,0,0,IT,low,EMP04339,7,IT Support,10.0,0,0.97
0.30,0.80,6.0,250,3.0,0.0,0,0,support,low,EMP04095,19,Customer Support,2.6,0,0.28
0.86,0.68,5.0,246,2.0,0.0,0,0,sales,medium,EMP08878,8,Sales Executive,9.3,0,0.90
0.69,0.86,4.0,214,2.0,0.0,0,0,support,high,EMP06919,8,Customer Support,7.0,0,0.70
0.67,0.55,3.0,246,3.0,0.0,0,0,accounting,medium,EMP09189,2,Financial Analyst,6.3,0,0.65
0.46,0.60,4.0,119,5.0,0.0,0,0,support,medium,EMP07913,9,Customer Support,5.4,0,0.50
0.53,0.85,2.0,164,5.0,0.0,1,0,support,low,EMP12512,7,Customer Support,4.5,0,0.49
0.38,0.47,2.0,144,3.0,0.0,1,0,support,low,EMP12285,17,Customer Support,3.8,0,0.38
0.58,0.60,4.0,222,3.0,0.0,0,0,technical,medium,EMP08970,2,Software Engineer,6.1,1,0.60
0.18,0.67,5.0,285,5.0,0.0,0,0,accounting,low,EMP02547,8,Financial Analyst,2.0,0,0.19
0.86,0.61,4.0,193,2.0,0.0,0,0,support,high,EMP11332,7,Customer Support,7.8,1,0.82
0.92,0.89,3.0,220,2.0,0.0,0,0,technical,low,EMP09754,6,Software Engineer,10.0,0,0.96
0.65,0.74,4.0,237,3.0,1.0,0,0,sales,low,EMP07786,7,Sales Executive,7.5,0,0.70
0.36,0.69,3.0,98,2.0,0.0,0,0,sales,low,EMP07347,15,Sales Executive,5.0,0,0.43
0.46,0.49,5.0,286,5.0,0.0,0,0,product_mng,low,EMP07090,11,Product Manager,4.7,1,0.46
0.55,0.97,3.0,222,2.0,0.0,0,0,management,medium,EMP05787,1,Operations Manager,5.1,1,0.53
0.70,0.97,4.0,244,3.0,0.0,0,0,sales,medium,EMP03069,9,Sales Executive,5.9,0,0.64
0.75,0.63,4.0,209,3.0,0.0,0,1,sales,medium,EMP10935,6,Sales Executive,6.8,1,0.72
0.76,0.83,5.0,227,5.0,0.0,1,0,sales,low,EMP14690,8,Sales Executive,6.6,0,0.71
0.66,0.90,3.0,250,2.0,0.0,0,0,sales,low,EMP07204,2,Sales Executive,6.9,0,0.68
0.47,0.50,4.0,159,2.0,0.0,0,0,product_mng,low,EMP04342,13,Product Manager,5.6,1,0.51
0.77,0.74,4.0,202,4.0,0.0,0,0,support,medium,EMP09903,2,Customer Support,8.6,1,0.82
0.77,0.91,4.0,239,3.0,1.0,0,0,product_mng,low,EMP11342,0,Product Manager,6.5,0,0.71
0.66,0.67,2.0,255,3.0,0.0,1,0,technical,low,EMP00592,6,Software Engineer,7.3,1,0.70
0.24,0.94,6.0,141,3.0,1.0,0,0,sales,low,EMP13944,18,Sales Executive,3.5,1,0.30
0.87,0.82,4.0,198,7.0,0.0,0,0,sales,medium,EMP13756,7,Sales Executive,9.9,0,0.93
0.81,0.84,5.0,258,5.0,0.0,1,0,support,medium,EMP01042,4,Customer Support,9.0,0,0.86
0.86,0.53,4.0,244,3.0,0.0,0,0,technical,medium,EMP05080,9,Software Engineer,7.3,1,0.80
0.19,0.98,5.0,226,4.0,1.0,0,0,accounting,low,EMP02393,16,Financial Analyst,4.1,0,0.30
0.78,0.81,4.0,232,3.0,0.0,0,0,sales,medium,EMP02222,0,Sales Executive,8.8,0,0.83
0.56,0.84,4.0,149,4.0,1.0,0,0,IT,medium,EMP08461,9,IT Support,6.5,1,0.60
0.86,0.80,5.0,134,2.0,0.0,0,0,IT,low,EMP09842,4,IT Support,7.4,1,0.80
0.50,0.46,3.0,165,3.0,0.0,0,0,RandD,low,EMP08162,5,Research Scientist,5.2,1,0.51
0.64,0.61,4.0,191,4.0,0.0,0,0,IT,low,EMP03878,0,IT Support,7.3,0,0.68
0.77,0.92,5.0,235,5.0,0.0,1,0,IT,low,EMP12757,6,IT Support,6.5,1,0.71
0.80,0.79,4.0,168,3.0,0.0,0,0,management,low,EMP04717,1,Operations Manager,9.0,1,0.85
0.67,0.71,4.0,178,6.0,0.0,0,0,IT,low,EMP09451,1,IT Support,7.8,1,0.73
0.85,0.90,3.0,245,3.0,0.0,0,0,marketing,medium,EMP14159,4,Marketing Analyst,8.1,1,0.83
0.32,0.86,4.0,266,4.0,0.0,0,0,RandD,low,EMP13200,6,Research Scientist,4.7,0,0.40
0.61,0.56,2.0,160,3.0,0.0,0,0,support,medium,EMP10200,6,Customer Support,7.4,0,0.68
0.90,1.00,5.0,221,6.0,0.0,1,0,sales,medium,EMP12100,0,Sales Executive,9.2,1,0.91
0.39,0.51,2.0,132,3.0,0.0,1,0,support,medium,EMP00961,16,Customer Support,3.2,0,0.36
0.92,0.85,3.0,151,6.0,1.0,0,0,sales,low,EMP11918,0,Sales Executive,8.0,0,0.86
0.17,0.50,4.0,267,6.0,0.0,0,0,support,high,EMP06082,12,Customer Support,3.2,0,0.24
0.21,0.77,6.0,215,4.0,0.0,0,0,sales,medium,EMP04903,6,Sales Executive,2.0,1,0.20
0.37,0.51,2.0,128,3.0,0.0,1,0,technical,medium,EMP00884,10,Software Engineer,2.8,0,0.32
0.48,0.70,3.0,213,10.0,0.0,0,0,sales,medium,EMP13959,7,Sales Executive,5.6,0,0.52
0.20,0.59,5.0,105,4.0,0.0,0,0,technical,high,EMP08815,16,Software Engineer,2.2,1,0.21
0.72,0.85,5.0,237,4.0,0.0,0,0,accounting,low,EMP11038,5,Financial Analyst,7.7,0,0.74
0.63,0.96,4.0,167,2.0,0.0,0,0,technical,medium,EMP02482,9,Software Engineer,5.8,1,0.60
0.67,0.93,5.0,133,2.0,0.0,0,0,sales,medium,EMP05278,7,Sales Executive,6.3,0,0.65
0.44,0.47,2.0,130,3.0,0.0,1,0,technical,low,EMP12723,9,Software Engineer,3.9,1,0.42
0.68,0.70,3.0,209,3.0,0.0,0,0,technical,high,EMP03704,8,Software Engineer,7.3,1,0.70
0.31,0.92,4.0,133,6.0,0.0,0,0,support,medium,EMP05013,12,Customer Support,2.8,0,0.30
0.88,0.72,5.0,244,2.0,0.0,0,0,technical,low,EMP13170,9,Software Engineer,9.4,1,0.91
0.70,0.66,3.0,151,2.0,0.0,0,0,RandD,low,EMP05340,0,Research Scientist,6.4,0,0.67
0.44,0.52,2.0,149,3.0,0.0,1,0,marketing,low,EMP14953,5,Marketing Analyst,4.9,1,0.46
0.54,0.83,6.0,165,6.0,0.0,1,0,support,low,EMP01836,9,Customer Support,6.1,0,0.57
0.65,0.49,4.0,184,4.0,0.0,0,0,technical,medium,EMP04105,5,Software Engineer,6.8,1,0.66
0.59,0.67,6.0,126,3.0,0.0,0,0,technical,medium,EMP09120,5,Software Engineer,6.8,1,0.64
0.10,0.87,6.0,254,5.0,0.0,1,0,support,low,EMP01806,6,Customer Support,1.0,0,0.10
0.25,0.96,6.0,217,4.0,0.0,0,0,marketing,low,EMP08863,13,Marketing Analyst,3.2,0,0.29
0.72,0.58,5.0,147,3.0,1.0,0,0,sales,medium,EMP02451,6,Sales Executive,6.4,0,0.68
0.40,0.46,2.0,132,3.0,0.0,1,0,product_mng,low,EMP01595,6,Product Manager,2.1,1,0.31
0.79,0.86,5.0,270,2.0,0.0,0,0,management,low,EMP06700,5,Operations Manager,6.2,1,0.70
0.87,0.62,3.0,176,3.0,0.0,0,0,accounting,high,EMP03541,2,Financial Analyst,6.5,0,0.76
0.76,0.44,3.0,121,4.0,0.0,0,0,IT,low,EMP05101,6,IT Support,8.0,0,0.78
0.65,0.82,4.0,196,2.0,0.0,0,0,IT,low,EMP09919,6,IT Support,6.2,1,0.64
0.69,0.90,6.0,224,4.0,0.0,0,1,RandD,low,EMP04731,7,Research Scientist,7.0,1,0.70
0.69,0.63,5.0,140,4.0,0.0,0,1,sales,high,EMP12989,1,Sales Executive,6.7,1,0.68
0.82,0.99,4.0,263,6.0,0.0,1,0,technical,medium,EMP14707,8,Software Engineer,8.8,1,0.85
0.36,0.73,4.0,276,2.0,0.0,1,0,sales,medium,EMP01161,15,Sales Executive,3.6,1,0.36
0.52,0.96,4.0,170,2.0,0.0,0,0,sales,low,EMP03528,9,Sales Executive,5.3,0,0.52
0.69,0.74,4.0,237,3.0,0.0,0,0,technical,low,EMP05072,4,Software Engineer,7.0,0,0.70
0.30,0.54,2.0,99,2.0,0.0,0,0,RandD,medium,EMP09158,15,Research Scientist,4.4,0,0.37
0.99,0.99,4.0,163,4.0,0.0,0,0,product_mng,medium,EMP13196,8,Product Manager,7.9,0,0.89
0.78,0.99,4.0,255,6.0,0.0,1,0,sales,low,EMP12018,3,Sales Executive,7.1,0,0.74
0.79,0.84,4.0,171,3.0,0.0,0,0,sales,low,EMP06960,1,Sales Executive,8.8,0,0.84
0.38,0.94,5.0,252,5.0,0.0,0,0,sales,low,EMP02155,17,Sales Executive,4.9,1,0.44
0.40,0.50,2.0,136,3.0,0.0,1,0,marketing,low,EMP01459,6,Marketing Analyst,4.4,0,0.42
0.44,0.53,2.0,152,3.0,0.0,1,0,IT,medium,EMP01207,6,IT Support,4.2,0,0.43
0.55,0.55,4.0,191,4.0,0.0,0,0,product_mng,low,EMP04953,9,Product Manager,7.4,0,0.64
0.63,0.57,3.0,242,3.0,0.0,0,0,product_mng,low,EMP13208,1,Product Manager,6.5,0,0.64
0.34,0.87,6.0,175,4.0,0.0,0,0,RandD,low,EMP02743,12,Research Scientist,3.4,0,0.34
0.90,0.95,5.0,275,3.0,0.0,1,0,management,low,EMP01072,5,Operations Manager,10.0,1,0.95
0.95,0.94,2.0,269,4.0,1.0,0,0,sales,low,EMP09258,2,Sales Executive,10.0,0,0.98
0.55,0.68,3.0,178,3.0,1.0,0,0,technical,high,EMP13352,9,Software Engineer,6.4,1,0.60
0.71,0.54,4.0,188,6.0,0.0,0,0,technical,low,EMP11225,7,Software Engineer,8.2,1,0.76
0.80,0.73,5.0,135,3.0,0.0,0,0,support,medium,EMP04401,5,Customer Support,7.6,1,0.78
0.79,0.77,3.0,201,6.0,1.0,0,0,support,medium,EMP10586,6,Customer Support,9.7,0,0.88
0.75,0.93,3.0,247,2.0,0.0,0,0,technical,high,EMP13350,0,Software Engineer,5.0,0,0.62
0.75,0.77,5.0,199,4.0,0.0,0,0,sales,medium,EMP10783,2,Sales Executive,6.8,0,0.72
0.80,1.00,3.0,177,2.0,0.0,0,0,technical,medium,EMP07920,1,Software Engineer,7.6,1,0.78
0.45,0.47,2.0,135,3.0,0.0,1,0,RandD,medium,EMP14517,11,Research Scientist,4.9,0,0.47
0.97,0.75,5.0,270,3.0,1.0,0,0,sales,medium,EMP04979,8,Sales Executive,9.0,0,0.94
0.38,0.50,3.0,196,3.0,0.0,0,0,sales,medium,EMP12841,8,Sales Executive,3.6,0,0.37
0.75,0.55,5.0,281,3.0,1.0,0,0,sales,low,EMP07268,2,Sales Executive,9.5,0,0.85
0.36,0.52,2.0,146,3.0,0.0,1,0,sales,medium,EMP00624,19,Sales Executive,1.9,0,0.28
0.55,0.66,3.0,134,3.0,0.0,0,0,support,low,EMP06844,4,Customer Support,6.6,0,0.60
0.89,0.96,5.0,221,5.0,0.0,1,0,technical,low,EMP01340,0,Software Engineer,8.2,1,0.86
0.10,0.86,6.0,247,4.0,0.0,1,0,sales,medium,EMP14833,19,Sales Executive,1.0,0,0.10
0.86,1.00,3.0,192,3.0,0.0,0,0,marketing,high,EMP04123,8,Marketing Analyst,8.0,0,0.83
0.70,0.72,5.0,134,3.0,0.0,0,0,RandD,medium,EMP06334,1,Research Scientist,7.7,0,0.74
0.76,0.51,4.0,242,3.0,0.0,0,0,sales,medium,EMP03081,4,Sales Executive,6.2,0,0.69
0.65,0.70,3.0,141,4.0,0.0,0,0,support,low,EMP03795,7,Customer Support,3.7,0,0.51
0.39,0.48,2.0,151,3.0,0.0,1,0,support,low,EMP01502,9,Customer Support,5.2,1,0.46
0.74,0.51,5.0,258,2.0,0.0,0,0,sales,low,EMP05889,3,Sales Executive,8.5,0,0.80
0.97,0.66,4.0,218,3.0,0.0,0,0,sales,high,EMP09337,6,Sales Executive,10.0,0,0.98
0.10,0.93,6.0,298,4.0,0.0,1,0,technical,medium,EMP12387,16,Software Engineer,1.1,1,0.11
0.60,0.63,3.0,182,3.0,0.0,0,0,accounting,medium,EMP06823,5,Financial Analyst,6.5,0,0.62
0.75,0.87,4.0,193,3.0,0.0,0,0,sales,medium,EMP02533,9,Sales Executive,7.4,0,0.74
0.84,0.94,5.0,222,6.0,0.0,1,0,product_mng,low,EMP12602,8,Product Manager,8.1,0,0.82
0.76,0.98,4.0,258,3.0,0.0,0,0,RandD,low,EMP10300,9,Research Scientist,7.4,0,0.75
0.56,0.81,4.0,188,3.0,1.0,0,0,marketing,low,EMP13135,0,Marketing Analyst,6.7,0,0.62
0.35,0.37,4.0,153,2.0,0.0,0,0,sales,medium,EMP08030,17,Sales Executive,3.2,0,0.34
0.67,0.96,4.0,207,3.0,0.0,0,0,technical,medium,EMP07820,1,Software Engineer,7.3,0,0.70
0.61,0.77,5.0,232,7.0,0.0,0,0,sales,medium,EMP11652,7,Sales Executive,6.4,0,0.62
0.65,0.97,4.0,145,2.0,0.0,0,0,technical,medium,EMP04851,6,Software Engineer,5.5,1,0.60
0.29,0.75,6.0,271,10.0,0.0,0,0,sales,medium,EMP11125,5,Sales Executive,3.2,0,0.30
0.60,0.90,4.0,260,2.0,0.0,0,0,sales,medium,EMP13749,5,Sales Executive,4.5,1,0.52
0.85,0.87,4.0,273,5.0,0.0,1,0,RandD,medium,EMP14940,2,Research Scientist,8.9,0,0.87
0.43,0.48,2.0,157,3.0,0.0,1,0,sales,medium,EMP01473,15,Sales Executive,5.2,0,0.48
0.18,0.49,3.0,240,2.0,1.0,0,0,marketing,low,EMP13799,11,Marketing Analyst,2.9,0,0.24
0.38,0.52,2.0,154,3.0,0.0,1,0,sales,medium,EMP12101,15,Sales Executive,2.8,0,0.33
0.93,0.62,4.0,142,2.0,0.0,0,0,IT,medium,EMP05484,8,IT Support,9.6,1,0.94
0.72,0.83,3.0,132,2.0,0.0,0,0,technical,medium,EMP06522,0,Software Engineer,6.7,0,0.70
0.24,0.42,5.0,210,5.0,0.0,0,0,accounting,low,EMP13157,18,Financial Analyst,1.0,1,0.17
0.73,0.93,4.0,162,2.0,1.0,0,0,support,medium,EMP04787,2,Customer Support,6.8,0,0.70
0.43,0.39,5.0,198,5.0,0.0,0,0,RandD,medium,EMP02211,18,Research Scientist,4.6,0,0.44
0.52,0.79,4.0,234,3.0,0.0,0,0,support,low,EMP10580,9,Customer Support,6.3,0,0.57
0.93,0.84,3.0,237,4.0,1.0,0,0,sales,low,EMP03527,1,Sales Executive,10.0,0,0.97
0.21,0.85,6.0,235,6.0,0.0,0,0,RandD,low,EMP08167,12,Research Scientist,2.2,0,0.22
0.91,0.77,4.0,239,2.0,0.0,0,0,technical,medium,EMP07445,5,Software Engineer,9.7,0,0.94
0.82,0.82,3.0,164,3.0,0.0,0,0,technical,high,EMP13456,6,Software Engineer,9.2,1,0.87
0.91,0.52,3.0,256,2.0,0.0,0,0,support,high,EMP08453,8,Customer Support,8.1,0,0.86
0.71,0.56,4.0,238,4.0,0.0,0,0,product_mng,medium,EMP03425,0,Product Manager,7.2,0,0.72
0.51,1.00,4.0,197,2.0,0.0,0,0,RandD,low,EMP05800,9,Research Scientist,5.7,1,0.54
0.84,0.53,3.0,210,4.0,1.0,0,0,marketing,medium,EMP13610,5,Marketing Analyst,8.7,0,0.86
0.84,0.88,3.0,194,3.0,0.0,0,0,RandD,low,EMP05647,3,Research Scientist,8.8,1,0.86
0.11,0.88,7.0,272,4.0,0.0,1,0,sales,medium,EMP12003,12,Sales Executive,1.0,0,0.11
0.53,0.83,3.0,267,4.0,0.0,0,0,technical,medium,EMP07066,9,Software Engineer,4.6,1,0.50
0.45,0.87,2.0,268,4.0,1.0,0,0,IT,low,EMP09527,14,IT Support,5.8,0,0.52
0.14,0.81,4.0,138,3.0,1.0,0,0,sales,high,EMP04975,10,Sales Executive,1.0,0,0.12
0.48,0.55,3.0,228,2.0,0.0,0,0,support,low,EMP02341,11,Customer Support,4.4,1,0.46
0.84,0.93,4.0,251,5.0,0.0,1,0,technical,medium,EMP00266,1,Software Engineer,8.9,1,0.86
0.76,0.84,5.0,249,3.0,0.0,0,0,support,low,EMP06843,7,Customer Support,6.7,1,0.72
0.37,0.45,2.0,151,3.0,0.0,1,0,support,low,EMP14341,7,Customer Support,3.9,0,0.38
0.77,0.55,3.0,217,3.0,0.0,0,0,support,medium,EMP11865,6,Customer Support,7.9,1,0.78
0.80,0.88,5.0,199,4.0,0.0,0,0,support,low,EMP06312,4,Customer Support,7.4,0,0.77
0.57,0.68,4.0,154,3.0,1.0,0,0,management,medium,EMP04890,4,Operations Manager,4.8,0,0.52
0.88,0.88,5.0,232,5.0,1.0,1,0,accounting,medium,EMP14470,2,Financial Analyst,9.1,0,0.90
0.91,0.56,4.0,270,2.0,0.0,0,0,marketing,medium,EMP02143,0,Marketing Analyst,8.1,0,0.86
0.26,0.90,4.0,266,5.0,0.0,0,0,technical,medium,EMP03852,8,Software Engineer,2.7,0,0.26
0.47,0.53,3.0,111,4.0,0.0,0,0,RandD,medium,EMP13044,17,Research Scientist,4.9,0,0.48
0.87,0.88,5.0,231,6.0,0.0,1,0,sales,medium,EMP01083,0,Sales Executive,6.5,0,0.76
0.42,0.54,2.0,143,3.0,0.0,1,0,product_mng,high,EMP01672,18,Product Manager,5.5,0,0.48
0.73,0.76,2.0,166,3.0,0.0,0,0,technical,low,EMP09503,4,Software Engineer,6.3,1,0.68
0.89,0.92,5.0,237,5.0,0.0,1,0,sales,medium,EMP12544,6,Sales Executive,9.7,0,0.93
0.40,0.46,2.0,155,3.0,0.0,1,0,support,medium,EMP01504,16,Customer Support,2.9,0,0.34
0.42,0.47,2.0,139,3.0,1.0,1,0,IT,medium,EMP01972,11,IT Support,3.9,1,0.40
0.64,0.50,3.0,261,2.0,0.0,0,0,sales,low,EMP06276,7,Sales Executive,7.3,0,0.68
0.57,0.49,4.0,247,2.0,0.0,0,0,management,low,EMP03799,8,Operations Manager,5.5,0,0.56
0.78,0.71,3.0,249,5.0,0.0,1,0,marketing,medium,EMP00695,2,Marketing Analyst,9.0,1,0.84
0.70,0.56,5.0,208,3.0,0.0,0,0,technical,medium,EMP03856,1,Software Engineer,6.6,1,0.68
0.95,0.74,5.0,243,6.0,0.0,0,0,management,medium,EMP13224,6,Operations Manager,9.4,0,0.94
0.57,0.89,3.0,202,2.0,0.0,0,0,sales,medium,EMP10166,4,Sales Executive,6.7,0,0.62
0.65,0.79,5.0,233,3.0,0.0,0,0,support,low,EMP10963,4,Customer Support,7.1,0,0.68
0.76,0.77,5.0,257,3.0,0.0,0,0,RandD,medium,EMP06102,4,Research Scientist,8.0,1,0.78
0.74,0.63,3.0,231,3.0,0.0,0,0,technical,low,EMP03095,3,Software Engineer,7.6,0,0.75
0.65,0.94,4.0,184,7.0,0.0,0,0,sales,medium,EMP13760,4,Sales Executive,5.6,0,0.60
0.55,0.90,4.0,191,3.0,0.0,0,0,sales,low,EMP06811,3,Sales Executive,4.1,0,0.48
0.61,0.82,3.0,271,3.0,0.0,0,0,support,low,EMP08825,5,Customer Support,4.2,0,0.52
0.68,0.58,3.0,217,2.0,0.0,0,0,marketing,high,EMP08779,3,Marketing Analyst,6.5,1,0.66
0.49,0.98,3.0,267,2.0,0.0,0,0,technical,low,EMP03245,12,Software Engineer,5.7,1,0.53
0.73,0.88,4.0,148,2.0,0.0,0,0,support,low,EMP03101,8,Customer Support,6.9,0,0.71
0.83,0.78,3.0,165,3.0,1.0,0,0,sales,medium,EMP05206,9,Sales Executive,8.2,0,0.82
0.85,0.89,4.0,251,2.0,0.0,0,0,support,low,EMP03564,5,Customer Support,7.7,0,0.81
0.78,0.63,6.0,111,6.0,0.0,0,0,IT,high,EMP07848,8,IT Support,7.9,0,0.78
0.92,0.60,4.0,161,3.0,0.0,0,0,IT,low,EMP11387,2,IT Support,9.3,1,0.92
0.59,0.72,3.0,182,3.0,0.0,0,0,sales,medium,EMP13066,0,Sales Executive,7.1,0,0.65
0.39,0.52,2.0,134,3.0,0.0,1,0,technical,low,EMP12745,15,Software Engineer,4.9,1,0.44
0.37,0.47,2.0,152,3.0,0.0,1,0,product_mng,low,EMP12144,18,Product Manager,5.2,0,0.44
0.09,0.82,6.0,249,4.0,0.0,1,0,technical,medium,EMP12194,13,Software Engineer,1.0,1,0.10
0.63,0.94,3.0,172,3.0,0.0,0,0,management,medium,EMP14158,8,Operations Manager,5.9,0,0.61
0.70,0.83,5.0,241,2.0,0.0,0,0,sales,medium,EMP11834,2,Sales Executive,7.6,0,0.73
0.19,0.64,6.0,222,5.0,0.0,0,0,product_mng,medium,EMP04650,16,Product Manager,1.2,0,0.16
0.97,0.97,5.0,171,2.0,0.0,0,0,sales,high,EMP03232,4,Sales Executive,8.9,0,0.93
0.81,0.84,3.0,198,2.0,0.0,0,0,technical,low,EMP09983,1,Software Engineer,9.3,0,0.87
0.63,0.65,3.0,190,10.0,0.0,0,0,sales,medium,EMP11621,5,Sales Executive,5.3,0,0.58
0.94,0.89,4.0,239,3.0,0.0,0,0,technical,medium,EMP02485,6,Software Engineer,10.0,0,0.97
0.86,0.92,5.0,252,5.0,0.0,1,0,RandD,low,EMP14817,8,Research Scientist,9.2,0,0.89
0.09,0.94,6.0,308,4.0,0.0,1,0,technical,low,EMP00953,13,Software Engineer,1.0,1,0.10
0.78,0.59,5.0,236,3.0,0.0,0,0,technical,high,EMP13011,3,Software Engineer,6.9,0,0.74
0.58,0.86,5.0,206,3.0,0.0,0,0,support,low,EMP03410,4,Customer Support,6.8,0,0.63
0.11,0.89,6.0,306,4.0,0.0,1,0,technical,low,EMP14250,11,Software Engineer,1.0,0,0.11
0.44,0.54,2.0,133,3.0,0.0,1,0,technical,low,EMP01719,17,Software Engineer,3.6,1,0.40
0.98,0.53,6.0,253,4.0,0.0,0,0,RandD,medium,EMP06333,5,Research Scientist,10.0,1,0.99
0.44,0.53,2.0,159,3.0,0.0,1,0,sales,low,EMP12704,5,Sales Executive,4.9,0,0.46
0.71,0.97,3.0,219,3.0,0.0,0,0,technical,high,EMP05689,7,Software Engineer,8.5,1,0.78
0.66,0.63,3.0,166,3.0,0.0,0,0,IT,high,EMP07475,1,IT Support,6.4,1,0.65
0.69,0.63,5.0,140,4.0,0.0,0,1,sales,high,EMP10778,3,Sales Executive,7.0,0,0.70
0.69,0.72,4.0,210,2.0,1.0,0,0,sales,high,EMP13412,1,Sales Executive,6.6,0,0.68
0.64,0.72,4.0,253,4.0,0.0,0,0,RandD,high,EMP08777,3,Research Scientist,5.3,0,0.58
0.83,0.74,3.0,221,2.0,0.0,0,0,support,medium,EMP02565,9,Customer Support,9.0,1,0.86
0.36,0.52,2.0,143,3.0,0.0,1,0,accounting,medium,EMP01938,9,Financial Analyst,2.8,0,0.32
0.48,0.41,5.0,286,3.0,0.0,0,0,support,high,EMP06923,9,Customer Support,5.7,0,0.52
0.11,0.93,4.0,295,3.0,0.0,1,0,technical,low,EMP01032,8,Software Engineer,1.2,0,0.12
0.55,0.49,3.0,191,3.0,0.0,0,0,IT,medium,EMP03885,7,IT Support,5.6,1,0.55
0.77,0.76,5.0,149,2.0,0.0,0,0,technical,medium,EMP10195,1,Software Engineer,9.5,0,0.86
0.93,0.60,3.0,188,3.0,0.0,0,0,marketing,high,EMP13885,6,Marketing Analyst,7.7,1,0.85
0.84,0.58,5.0,186,2.0,0.0,0,0,sales,medium,EMP05749,1,Sales Executive,6.8,1,0.76
0.93,0.67,4.0,135,3.0,1.0,0,0,marketing,medium,EMP07336,1,Marketing Analyst,7.9,1,0.86
0.57,0.80,4.0,262,3.0,0.0,0,0,technical,low,EMP08210,3,Software Engineer,6.1,1,0.59
0.50,0.65,3.0,215,2.0,0.0,0,0,technical,low,EMP03859,0,Software Engineer,4.6,1,0.48
0.10,0.77,6.0,265,4.0,0.0,1,0,sales,low,EMP00097,17,Sales Executive,1.0,1,0.10
0.75,0.94,5.0,194,4.0,0.0,0,0,technical,low,EMP13530,5,Software Engineer,6.6,1,0.70
0.17,0.59,5.0,250,5.0,0.0,0,0,marketing,low,EMP03131,8,Marketing Analyst,3.4,0,0.26
0.17,0.61,3.0,241,5.0,1.0,0,0,technical,low,EMP03932,5,Software Engineer,2.6,1,0.22
0.73,0.73,5.0,249,3.0,0.0,0,0,technical,medium,EMP03774,0,Software Engineer,6.8,1,0.70
0.72,0.93,4.0,148,2.0,0.0,0,0,sales,low,EMP02240,6,Sales Executive,7.2,0,0.72
0.58,0.67,3.0,156,2.0,0.0,0,0,RandD,low,EMP10378,3,Research Scientist,6.7,0,0.62
0.24,0.89,5.0,228,4.0,1.0,0,0,support,high,EMP04631,11,Customer Support,3.6,0,0.30
0.57,0.56,2.0,159,3.0,0.0,0,0,technical,high,EMP05152,4,Software Engineer,7.6,0,0.66
0.90,0.78,4.0,225,2.0,1.0,0,0,sales,medium,EMP04902,6,Sales Executive,8.3,0,0.86
0.33,0.96,5.0,97,3.0,0.0,0,0,support,medium,EMP03028,10,Customer Support,2.9,1,0.31
0.70,0.58,3.0,205,3.0,0.0,0,0,sales,low,EMP08628,1,Sales Executive,5.0,1,0.60
0.93,0.63,3.0,160,4.0,1.0,0,0,sales,low,EMP02390,6,Sales Executive,10.0,0,0.97
0.73,0.55,3.0,149,3.0,0.0,0,0,technical,low,EMP09354,4,Software Engineer,7.9,0,0.76
0.41,0.57,2.0,154,3.0,0.0,1,0,IT,medium,EMP01593,19,IT Support,3.6,0,0.38
0.87,0.65,4.0,246,2.0,1.0,0,0,sales,low,EMP02392,0,Sales Executive,7.1,1,0.79
0.38,0.81,5.0,128,3.0,1.0,0,0,accounting,low,EMP03083,7,Financial Analyst,3.4,0,0.36
0.83,0.90,4.0,195,3.0,0.0,0,0,sales,low,EMP09017,4,Sales Executive,9.0,1,0.86
0.62,0.61,6.0,103,4.0,0.0,0,0,product_mng,medium,EMP05717,0,Product Manager,7.5,0,0.68
0.60,0.65,5.0,201,2.0,0.0,0,0,technical,medium,EMP04465,6,Software Engineer,5.3,1,0.56
